user_id,ad_creative_quality,time_of_day,click_probability,is_clicked
user_9562,2,20,0.09368373827261758,0
user_3243,8,21,0.20818608505026132,0
user_8536,9,0,0.12491165103015679,0
user_5434,10,16,0.12491165103015679,0
user_9395,10,8,0.12491165103015679,0
user_6632,1,22,0.09368373827261758,0
user_8421,1,0,0.010409304252513065,0
user_10155,9,3,0.12491165103015679,0
user_4952,3,20,0.09368373827261758,0
user_4884,6,16,0.06245582551507839,0
user_5558,10,18,0.20818608505026132,0
user_10105,9,7,0.12491165103015679,0
user_3111,5,14,0.06245582551507839,0
user_10849,9,2,0.12491165103015679,0
user_9586,8,19,0.20818608505026132,0
user_9041,10,19,0.20818608505026132,0
user_9434,6,10,0.06245582551507839,0
user_5366,3,11,0.010409304252513065,0
user_5373,3,23,0.010409304252513065,0
user_3378,5,19,0.14573025953518293,0
user_10696,9,23,0.12491165103015679,0
user_6763,6,3,0.06245582551507839,0
user_9232,4,20,0.14573025953518293,0
user_8807,5,23,0.06245582551507839,0
user_8940,5,12,0.06245582551507839,0
user_1462,5,7,0.06245582551507839,0
user_2156,2,22,0.09368373827261758,0
user_5268,2,1,0.010409304252513065,0
user_6972,3,9,0.010409304252513065,0
user_3106,1,8,0.010409304252513065,0
user_2263,6,19,0.14573025953518293,0
user_8734,7,20,0.14573025953518293,0
user_9089,4,5,0.06245582551507839,0
user_7506,2,18,0.09368373827261758,0
user_3655,5,20,0.14573025953518293,0
user_3348,6,7,0.06245582551507839,0
user_6806,2,11,0.010409304252513065,0
user_5818,3,7,0.010409304252513065,0
user_2875,7,22,0.14573025953518293,0
user_6718,8,22,0.20818608505026132,0
user_6326,3,19,0.09368373827261758,0
user_2358,4,1,0.06245582551507839,0
user_1798,5,9,0.06245582551507839,0
user_1611,5,15,0.06245582551507839,0
user_5018,2,23,0.010409304252513065,0
user_3742,2,21,0.09368373827261758,1
user_2009,9,23,0.12491165103015679,0
user_10815,8,23,0.12491165103015679,1
user_8603,9,18,0.20818608505026132,0
user_10322,3,20,0.09368373827261758,0
user_9940,10,7,0.12491165103015679,0
user_2963,8,16,0.12491165103015679,0
user_4749,7,4,0.06245582551507839,0
user_7436,7,21,0.14573025953518293,0
user_3034,8,5,0.12491165103015679,0
user_8257,5,12,0.06245582551507839,0
user_7968,4,4,0.06245582551507839,0
user_6141,8,20,0.20818608505026132,1
user_3976,5,20,0.14573025953518293,0
user_1374,3,20,0.09368373827261758,0
user_9836,8,9,0.12491165103015679,0
user_8143,5,21,0.14573025953518293,0
user_1327,8,19,0.20818608505026132,1
user_4758,3,22,0.09368373827261758,0
user_10708,3,18,0.09368373827261758,0
user_3627,3,6,0.010409304252513065,0
user_7921,4,3,0.06245582551507839,0
user_1281,5,18,0.14573025953518293,1
user_7045,3,21,0.09368373827261758,0
user_10450,2,15,0.010409304252513065,0
user_9962,9,16,0.12491165103015679,0
user_2166,4,5,0.06245582551507839,0
user_7475,5,2,0.06245582551507839,0
user_9941,4,7,0.06245582551507839,1
user_1910,1,4,0.010409304252513065,0
user_8734,10,20,0.20818608505026132,0
user_6919,5,15,0.06245582551507839,0
user_8736,8,19,0.20818608505026132,0
user_7958,10,9,0.12491165103015679,0
user_3347,6,14,0.06245582551507839,0
user_10424,5,10,0.06245582551507839,0
user_7041,9,4,0.12491165103015679,0
user_7867,4,22,0.14573025953518293,1
user_6008,5,21,0.14573025953518293,1
user_5451,7,20,0.14573025953518293,0
user_4104,5,19,0.14573025953518293,0
user_7070,1,8,0.010409304252513065,0
user_5032,4,11,0.06245582551507839,0
user_10205,6,8,0.06245582551507839,0
user_9595,9,20,0.20818608505026132,0
user_10418,9,12,0.12491165103015679,0
user_6608,2,0,0.010409304252513065,0
user_9654,3,19,0.09368373827261758,0
user_7922,4,22,0.14573025953518293,0
user_4169,5,20,0.14573025953518293,0
user_3139,1,21,0.09368373827261758,0
user_1900,1,15,0.010409304252513065,0
user_4968,10,19,0.20818608505026132,1
user_5158,3,14,0.010409304252513065,0
user_2200,5,9,0.06245582551507839,0
user_7683,3,9,0.010409304252513065,0
user_5491,10,5,0.12491165103015679,0
user_10935,7,12,0.06245582551507839,0
user_9815,4,10,0.06245582551507839,0
user_7482,7,2,0.06245582551507839,0
user_10508,9,16,0.12491165103015679,0
user_8868,4,16,0.06245582551507839,0
user_9404,1,22,0.09368373827261758,0
user_8689,1,15,0.010409304252513065,0
user_5796,4,23,0.06245582551507839,0
user_2473,6,2,0.06245582551507839,0
user_10333,8,22,0.20818608505026132,0
user_7679,8,18,0.20818608505026132,1
user_2302,7,11,0.06245582551507839,0
user_5857,10,4,0.12491165103015679,0
user_9584,10,20,0.20818608505026132,1
user_4951,3,19,0.09368373827261758,0
user_2420,7,0,0.06245582551507839,0
user_3958,1,22,0.09368373827261758,0
user_9674,10,1,0.12491165103015679,0
user_10035,6,12,0.06245582551507839,0
user_8862,5,8,0.06245582551507839,0
user_3299,9,4,0.12491165103015679,0
user_9230,10,6,0.12491165103015679,0
user_8383,4,20,0.14573025953518293,0
user_4555,6,20,0.14573025953518293,0
user_8722,2,22,0.09368373827261758,0
user_3461,3,3,0.010409304252513065,1
user_1519,2,12,0.010409304252513065,0
user_5051,2,15,0.010409304252513065,0
user_8567,7,22,0.14573025953518293,0
user_7326,5,5,0.06245582551507839,0
user_3192,8,8,0.12491165103015679,0
user_2097,6,18,0.14573025953518293,0
user_5496,1,17,0.010409304252513065,0
user_6515,8,1,0.12491165103015679,0
user_3078,4,23,0.06245582551507839,0
user_9191,6,13,0.06245582551507839,0
user_5553,3,5,0.010409304252513065,0
user_4290,9,14,0.12491165103015679,0
user_6559,6,14,0.06245582551507839,0
user_6282,5,10,0.06245582551507839,0
user_7682,9,1,0.12491165103015679,0
user_1304,7,14,0.06245582551507839,0
user_10334,6,21,0.14573025953518293,1
user_9786,9,20,0.20818608505026132,0
user_3916,2,18,0.09368373827261758,1
user_9077,2,1,0.010409304252513065,0
user_7833,3,1,0.010409304252513065,0
user_1899,10,8,0.12491165103015679,1
user_10050,8,11,0.12491165103015679,0
user_6506,6,18,0.14573025953518293,0
user_10033,10,13,0.12491165103015679,0
user_4717,3,3,0.010409304252513065,0
user_5517,7,12,0.06245582551507839,0
user_7631,7,6,0.06245582551507839,0
user_10138,10,15,0.12491165103015679,0
user_9225,7,19,0.14573025953518293,0
user_6325,8,0,0.12491165103015679,0
user_10467,6,13,0.06245582551507839,0
user_4444,4,4,0.06245582551507839,1
user_1276,5,20,0.14573025953518293,0
user_4115,9,4,0.12491165103015679,1
user_2889,10,10,0.12491165103015679,0
user_1699,7,16,0.06245582551507839,0
user_3702,3,0,0.010409304252513065,0
user_6401,7,19,0.14573025953518293,0
user_3435,7,7,0.06245582551507839,0
user_9055,9,15,0.12491165103015679,0
user_10999,7,19,0.14573025953518293,0
user_8988,9,17,0.12491165103015679,0
user_2173,7,15,0.06245582551507839,0
user_9670,5,19,0.14573025953518293,0
user_5099,7,16,0.06245582551507839,0
user_7672,3,19,0.09368373827261758,0
user_8136,1,8,0.010409304252513065,0
user_3967,2,17,0.010409304252513065,0
user_2064,3,18,0.09368373827261758,1
user_6624,7,20,0.14573025953518293,0
user_3830,3,21,0.09368373827261758,0
user_1133,8,20,0.20818608505026132,0
user_2438,9,1,0.12491165103015679,0
user_6430,9,20,0.20818608505026132,0
user_8056,1,20,0.09368373827261758,0
user_10061,1,17,0.010409304252513065,0
user_10831,8,22,0.20818608505026132,0
user_9112,8,18,0.20818608505026132,1
user_2830,2,1,0.010409304252513065,0
user_4652,5,10,0.06245582551507839,0
user_9030,4,12,0.06245582551507839,0
user_5127,10,11,0.12491165103015679,0
user_9541,2,12,0.010409304252513065,0
user_9715,6,9,0.06245582551507839,0
user_9490,1,11,0.010409304252513065,0
user_1843,6,2,0.06245582551507839,0
user_5915,8,2,0.12491165103015679,0
user_4401,10,20,0.20818608505026132,1
user_5219,10,20,0.20818608505026132,1
user_9589,1,18,0.09368373827261758,0
user_1014,8,18,0.20818608505026132,0
user_4318,9,2,0.12491165103015679,0
user_4974,10,11,0.12491165103015679,0
user_2181,4,18,0.14573025953518293,0
user_9369,4,16,0.06245582551507839,0
user_1663,6,0,0.06245582551507839,0
user_9270,7,7,0.06245582551507839,0
user_7922,3,2,0.010409304252513065,0
user_4644,8,2,0.12491165103015679,0
user_9961,6,10,0.06245582551507839,0
user_4040,6,4,0.06245582551507839,0
user_7136,3,23,0.010409304252513065,0
user_10287,7,21,0.14573025953518293,0
user_5959,7,8,0.06245582551507839,0
user_3659,5,0,0.06245582551507839,1
user_2894,5,11,0.06245582551507839,0
user_5411,6,6,0.06245582551507839,1
user_5865,4,1,0.06245582551507839,0
user_6082,9,20,0.20818608505026132,0
user_5241,3,23,0.010409304252513065,0
user_1829,4,22,0.14573025953518293,0
user_1313,2,17,0.010409304252513065,0
user_5480,7,9,0.06245582551507839,0
user_4295,6,18,0.14573025953518293,0
user_8320,2,19,0.09368373827261758,0
user_8773,8,21,0.20818608505026132,1
user_1957,6,18,0.14573025953518293,0
user_5571,5,6,0.06245582551507839,0
user_3628,4,13,0.06245582551507839,0
user_8764,5,23,0.06245582551507839,0
user_5429,6,19,0.14573025953518293,0
user_10839,1,20,0.09368373827261758,0
user_2710,3,16,0.010409304252513065,0
user_3634,9,2,0.12491165103015679,0
user_1983,8,23,0.12491165103015679,0
user_10403,6,5,0.06245582551507839,0
user_9746,7,18,0.14573025953518293,0
user_7801,1,20,0.09368373827261758,1
user_5010,3,20,0.09368373827261758,1
user_1692,5,22,0.14573025953518293,0
user_5652,2,13,0.010409304252513065,0
user_3584,6,16,0.06245582551507839,0
user_2179,4,19,0.14573025953518293,1
user_4171,6,5,0.06245582551507839,0
user_7228,6,20,0.14573025953518293,0
user_4604,9,17,0.12491165103015679,0
user_10703,9,19,0.20818608505026132,0
user_2616,7,7,0.06245582551507839,0
user_4156,5,18,0.14573025953518293,0
user_9193,3,10,0.010409304252513065,0
user_3955,9,16,0.12491165103015679,0
user_6100,6,5,0.06245582551507839,0
user_10364,1,8,0.010409304252513065,0
user_9803,6,18,0.14573025953518293,0
user_5455,9,20,0.20818608505026132,1
user_8771,1,18,0.09368373827261758,0
user_6952,3,20,0.09368373827261758,0
user_9631,5,23,0.06245582551507839,0
user_8029,3,20,0.09368373827261758,0
user_4826,9,13,0.12491165103015679,0
user_1442,6,19,0.14573025953518293,0
user_4606,9,21,0.20818608505026132,0
user_6335,8,11,0.12491165103015679,0
user_4768,10,22,0.20818608505026132,0
user_7255,4,3,0.06245582551507839,0
user_3622,6,21,0.14573025953518293,0
user_7122,10,4,0.12491165103015679,0
user_8020,3,22,0.09368373827261758,0
user_1736,3,18,0.09368373827261758,0
user_7598,6,2,0.06245582551507839,0
user_2538,8,12,0.12491165103015679,0
user_9649,2,3,0.010409304252513065,0
user_6008,10,18,0.20818608505026132,0
user_9042,9,15,0.12491165103015679,0
user_6071,5,20,0.14573025953518293,0
user_1545,9,0,0.12491165103015679,0
user_4037,4,15,0.06245582551507839,0
user_3649,2,0,0.010409304252513065,0
user_8307,2,23,0.010409304252513065,0
user_9517,3,4,0.010409304252513065,0
user_4564,10,23,0.12491165103015679,0
user_2741,9,21,0.20818608505026132,0
user_7456,4,2,0.06245582551507839,0
user_7838,4,19,0.14573025953518293,0
user_6714,2,22,0.09368373827261758,0
user_9127,3,7,0.010409304252513065,0
user_8913,3,16,0.010409304252513065,0
user_1302,3,21,0.09368373827261758,0
user_8089,2,3,0.010409304252513065,0
user_1884,5,23,0.06245582551507839,0
user_6454,9,9,0.12491165103015679,0
user_3938,7,12,0.06245582551507839,0
user_2153,10,21,0.20818608505026132,0
user_10858,5,18,0.14573025953518293,0
user_10708,1,22,0.09368373827261758,0
user_5730,5,21,0.14573025953518293,0
user_2580,8,7,0.12491165103015679,0
user_8975,5,21,0.14573025953518293,0
user_8090,9,10,0.12491165103015679,0
user_10311,8,10,0.12491165103015679,0
user_8210,9,3,0.12491165103015679,0
user_3127,4,22,0.14573025953518293,0
user_4976,3,9,0.010409304252513065,0
user_1892,4,23,0.06245582551507839,0
user_8203,9,13,0.12491165103015679,0
user_2198,1,5,0.010409304252513065,0
user_10407,10,2,0.12491165103015679,0
user_10976,1,7,0.010409304252513065,0
user_2076,8,18,0.20818608505026132,0
user_8862,7,4,0.06245582551507839,0
user_6877,5,16,0.06245582551507839,0
user_6297,2,13,0.010409304252513065,0
user_6662,10,19,0.20818608505026132,0
user_2294,10,5,0.12491165103015679,1
user_10048,9,22,0.20818608505026132,0
user_5400,5,2,0.06245582551507839,0
user_4284,3,19,0.09368373827261758,0
user_2783,3,2,0.010409304252513065,0
user_8240,2,22,0.09368373827261758,0
user_10622,9,19,0.20818608505026132,0
user_7338,6,0,0.06245582551507839,0
user_3921,4,1,0.06245582551507839,0
user_9063,1,19,0.09368373827261758,0
user_1081,10,19,0.20818608505026132,1
user_4610,3,7,0.010409304252513065,0
user_4228,4,11,0.06245582551507839,0
user_1547,4,19,0.14573025953518293,0
user_10110,7,19,0.14573025953518293,0
user_9548,5,15,0.06245582551507839,0
user_10074,8,16,0.12491165103015679,0
user_8298,8,14,0.12491165103015679,1
user_10888,4,17,0.06245582551507839,0
user_7964,3,3,0.010409304252513065,0
user_5976,2,2,0.010409304252513065,0
user_10969,9,10,0.12491165103015679,0
user_8131,9,15,0.12491165103015679,0
user_9206,9,18,0.20818608505026132,0
user_7335,4,18,0.14573025953518293,0
user_5459,3,20,0.09368373827261758,0
user_3569,8,19,0.20818608505026132,0
user_2442,3,2,0.010409304252513065,0
user_5594,7,18,0.14573025953518293,0
user_5074,3,18,0.09368373827261758,0
user_8057,1,2,0.010409304252513065,0
user_2105,8,19,0.20818608505026132,0
user_2004,3,21,0.09368373827261758,0
user_1720,6,19,0.14573025953518293,0
user_6338,1,22,0.09368373827261758,0
user_10732,1,19,0.09368373827261758,0
user_6250,8,18,0.20818608505026132,0
user_9181,1,13,0.010409304252513065,0
user_5554,5,10,0.06245582551507839,0
user_8592,8,20,0.20818608505026132,1
user_5740,3,20,0.09368373827261758,0
user_7112,3,21,0.09368373827261758,0
user_6493,3,8,0.010409304252513065,0
user_10130,10,18,0.20818608505026132,0
user_6350,8,8,0.12491165103015679,0
user_2551,6,14,0.06245582551507839,0
user_8967,1,18,0.09368373827261758,0
user_7244,8,20,0.20818608505026132,1
user_2649,10,20,0.20818608505026132,1
user_1654,8,11,0.12491165103015679,0
user_5939,5,3,0.06245582551507839,0
user_10812,10,21,0.20818608505026132,1
user_4266,9,17,0.12491165103015679,0
user_10023,6,2,0.06245582551507839,0
user_8538,4,2,0.06245582551507839,0
user_4941,1,13,0.010409304252513065,0
user_7430,9,14,0.12491165103015679,0
user_5925,10,18,0.20818608505026132,0
user_4204,10,19,0.20818608505026132,0
user_3405,5,1,0.06245582551507839,0
user_2160,6,11,0.06245582551507839,0
user_5841,6,0,0.06245582551507839,0
user_10179,9,21,0.20818608505026132,0
user_10918,9,19,0.20818608505026132,1
user_4538,2,6,0.010409304252513065,0
user_10834,5,13,0.06245582551507839,0
user_8785,6,14,0.06245582551507839,0
user_7020,2,20,0.09368373827261758,0
user_1710,6,2,0.06245582551507839,0
user_8677,6,0,0.06245582551507839,0
user_3875,8,16,0.12491165103015679,0
user_9148,3,7,0.010409304252513065,0
user_7478,4,19,0.14573025953518293,0
user_9122,4,17,0.06245582551507839,0
user_3044,9,8,0.12491165103015679,0
user_10082,10,18,0.20818608505026132,0
user_6792,4,18,0.14573025953518293,0
user_7099,7,16,0.06245582551507839,0
user_7229,9,4,0.12491165103015679,0
user_8370,3,7,0.010409304252513065,0
user_1657,1,13,0.010409304252513065,0
user_6522,2,21,0.09368373827261758,0
user_10157,8,21,0.20818608505026132,0
user_7185,8,19,0.20818608505026132,1
user_7524,2,21,0.09368373827261758,0
user_8724,10,0,0.12491165103015679,0
user_6119,10,4,0.12491165103015679,0
user_3710,7,21,0.14573025953518293,0
user_2046,6,12,0.06245582551507839,0
user_7180,1,18,0.09368373827261758,0
user_2237,3,0,0.010409304252513065,0
user_5374,2,3,0.010409304252513065,0
user_8259,9,10,0.12491165103015679,0
user_6542,6,20,0.14573025953518293,0
user_10105,7,17,0.06245582551507839,0
user_5170,3,20,0.09368373827261758,0
user_2190,2,4,0.010409304252513065,0
user_4806,5,7,0.06245582551507839,0
user_3264,2,4,0.010409304252513065,0
user_10228,7,4,0.06245582551507839,0
user_10216,9,16,0.12491165103015679,0
user_3740,6,20,0.14573025953518293,0
user_9475,6,13,0.06245582551507839,0
user_10049,5,19,0.14573025953518293,0
user_2365,2,23,0.010409304252513065,0
user_9065,4,19,0.14573025953518293,0
user_1566,10,21,0.20818608505026132,0
user_10108,7,21,0.14573025953518293,0
user_3086,6,23,0.06245582551507839,0
user_2695,9,19,0.20818608505026132,0
user_10403,2,9,0.010409304252513065,0
user_6463,8,19,0.20818608505026132,0
user_4349,8,4,0.12491165103015679,0
user_6805,4,18,0.14573025953518293,0
user_1982,3,16,0.010409304252513065,0
user_2840,1,15,0.010409304252513065,0
user_8318,3,6,0.010409304252513065,0
user_2053,8,21,0.20818608505026132,0
user_5620,8,17,0.12491165103015679,0
user_6159,7,16,0.06245582551507839,0
user_3206,1,0,0.010409304252513065,0
user_4626,10,23,0.12491165103015679,0
user_6752,10,18,0.20818608505026132,0
user_6641,2,18,0.09368373827261758,0
user_5399,4,19,0.14573025953518293,1
user_10166,4,7,0.06245582551507839,0
user_8338,8,1,0.12491165103015679,1
user_4596,7,22,0.14573025953518293,0
user_2469,5,5,0.06245582551507839,0
user_5801,7,23,0.06245582551507839,0
user_3760,1,4,0.010409304252513065,0
user_9895,9,7,0.12491165103015679,0
user_1665,2,19,0.09368373827261758,0
user_7550,5,10,0.06245582551507839,0
user_9307,3,14,0.010409304252513065,0
user_1512,7,20,0.14573025953518293,0
user_1476,4,8,0.06245582551507839,0
user_3896,8,1,0.12491165103015679,0
user_5377,9,2,0.12491165103015679,1
user_10804,6,18,0.14573025953518293,0
user_8883,9,4,0.12491165103015679,0
user_4241,5,22,0.14573025953518293,0
user_5133,10,21,0.20818608505026132,0
user_2988,7,6,0.06245582551507839,0
user_10896,3,12,0.010409304252513065,0
user_8951,5,10,0.06245582551507839,0
user_8832,1,20,0.09368373827261758,0
user_7649,1,13,0.010409304252513065,0
user_8533,4,15,0.06245582551507839,0
user_9348,10,4,0.12491165103015679,0
user_10259,8,5,0.12491165103015679,0
user_3601,3,20,0.09368373827261758,0
user_9291,7,1,0.06245582551507839,0
user_10391,8,22,0.20818608505026132,0
user_3611,7,20,0.14573025953518293,0
user_6569,8,19,0.20818608505026132,0
user_4746,7,20,0.14573025953518293,0
user_1859,1,2,0.010409304252513065,0
user_6415,7,22,0.14573025953518293,1
user_10624,2,21,0.09368373827261758,0
user_4506,2,13,0.010409304252513065,0
user_2222,7,20,0.14573025953518293,1
user_10521,10,13,0.12491165103015679,0
user_6161,1,5,0.010409304252513065,0
user_4864,6,6,0.06245582551507839,0
user_10265,8,8,0.12491165103015679,0
user_2903,2,3,0.010409304252513065,0
user_6476,9,22,0.20818608505026132,1
user_6323,9,20,0.20818608505026132,0
user_6493,7,1,0.06245582551507839,0
user_2767,5,22,0.14573025953518293,0
user_9350,6,18,0.14573025953518293,0
user_7240,3,7,0.010409304252513065,0
user_6549,2,10,0.010409304252513065,0
user_8419,4,19,0.14573025953518293,0
user_2721,4,13,0.06245582551507839,0
user_7366,10,18,0.20818608505026132,1
user_8411,9,1,0.12491165103015679,0
user_1155,10,22,0.20818608505026132,0
user_2513,1,4,0.010409304252513065,0
user_5541,1,16,0.010409304252513065,0
user_4214,4,18,0.14573025953518293,0
user_7486,10,15,0.12491165103015679,0
user_1396,10,18,0.20818608505026132,0
user_5985,5,7,0.06245582551507839,0
user_8345,9,20,0.20818608505026132,0
user_4479,8,20,0.20818608505026132,0
user_3264,9,2,0.12491165103015679,0
user_5791,5,20,0.14573025953518293,0
user_3200,5,1,0.06245582551507839,0
user_2065,1,1,0.010409304252513065,0
user_3828,5,0,0.06245582551507839,0
user_9084,9,21,0.20818608505026132,1
user_5441,4,18,0.14573025953518293,0
user_1930,2,15,0.010409304252513065,0
user_10318,5,23,0.06245582551507839,0
user_2074,9,14,0.12491165103015679,0
user_1777,2,3,0.010409304252513065,0
user_7408,1,5,0.010409304252513065,0
user_10438,3,11,0.010409304252513065,0
user_9226,9,17,0.12491165103015679,1
user_1778,6,19,0.14573025953518293,0
user_5232,3,9,0.010409304252513065,0
user_8834,10,21,0.20818608505026132,1
user_7162,6,11,0.06245582551507839,0
user_8063,7,7,0.06245582551507839,0
user_8725,6,22,0.14573025953518293,1
user_9667,1,4,0.010409304252513065,0
user_9799,6,16,0.06245582551507839,0
user_5425,3,16,0.010409304252513065,0
user_3102,4,0,0.06245582551507839,0
user_8519,10,19,0.20818608505026132,1
user_5205,7,20,0.14573025953518293,0
user_1422,5,17,0.06245582551507839,0
user_7193,3,18,0.09368373827261758,0
user_5289,6,18,0.14573025953518293,1
user_4462,9,13,0.12491165103015679,0
user_8595,9,5,0.12491165103015679,0
user_3836,9,20,0.20818608505026132,1
user_1641,5,10,0.06245582551507839,0
user_2233,7,9,0.06245582551507839,0
user_4033,9,11,0.12491165103015679,0
user_5721,3,0,0.010409304252513065,0
user_7818,10,19,0.20818608505026132,0
user_3900,4,7,0.06245582551507839,0
user_10620,8,20,0.20818608505026132,0
user_4061,9,20,0.20818608505026132,0
user_6284,10,0,0.12491165103015679,0
user_6185,2,17,0.010409304252513065,0
user_2444,4,12,0.06245582551507839,0
user_4816,3,8,0.010409304252513065,0
user_9409,7,17,0.06245582551507839,1
user_9421,10,16,0.12491165103015679,1
user_7882,7,13,0.06245582551507839,0
user_1287,9,13,0.12491165103015679,1
user_6394,1,1,0.010409304252513065,0
user_7639,1,19,0.09368373827261758,0
user_6573,3,11,0.010409304252513065,0
user_2993,6,0,0.06245582551507839,0
user_4212,10,19,0.20818608505026132,1
user_4170,1,19,0.09368373827261758,0
user_4658,9,12,0.12491165103015679,0
user_5526,7,20,0.14573025953518293,0
user_2783,4,20,0.14573025953518293,0
user_2288,7,2,0.06245582551507839,0
user_2414,1,23,0.010409304252513065,0
user_6664,8,6,0.12491165103015679,0
user_10809,10,20,0.20818608505026132,0
user_5827,1,19,0.09368373827261758,0
user_3897,7,19,0.14573025953518293,0
user_8619,9,19,0.20818608505026132,0
user_4056,6,9,0.06245582551507839,1
user_7054,3,5,0.010409304252513065,0
user_8214,10,18,0.20818608505026132,0
user_2321,2,19,0.09368373827261758,0
user_5486,1,4,0.010409304252513065,0
user_9357,10,3,0.12491165103015679,0
user_7590,1,14,0.010409304252513065,0
user_6410,6,19,0.14573025953518293,0
user_1888,3,21,0.09368373827261758,0
user_10012,9,20,0.20818608505026132,0
user_9418,2,21,0.09368373827261758,0
user_3630,1,11,0.010409304252513065,0
user_4907,6,13,0.06245582551507839,0
user_1776,1,5,0.010409304252513065,0
user_5639,7,9,0.06245582551507839,0
user_2303,4,21,0.14573025953518293,0
user_2226,5,18,0.14573025953518293,0
user_9797,1,20,0.09368373827261758,0
user_2356,6,3,0.06245582551507839,0
user_9999,2,0,0.010409304252513065,0
user_9795,1,3,0.010409304252513065,0
user_10970,10,5,0.12491165103015679,0
user_4379,2,22,0.09368373827261758,0
user_2797,6,18,0.14573025953518293,0
user_3837,9,18,0.20818608505026132,0
user_10469,3,18,0.09368373827261758,0
user_2648,3,23,0.010409304252513065,0
user_7133,2,23,0.010409304252513065,0
user_10481,2,1,0.010409304252513065,0
user_4916,7,20,0.14573025953518293,0
user_6404,1,22,0.09368373827261758,0
user_5099,2,21,0.09368373827261758,0
user_7759,10,5,0.12491165103015679,0
user_1161,7,3,0.06245582551507839,1
user_8501,10,22,0.20818608505026132,0
user_7669,7,19,0.14573025953518293,0
user_7328,8,2,0.12491165103015679,0
user_5716,4,5,0.06245582551507839,0
user_7068,3,19,0.09368373827261758,0
user_9118,10,20,0.20818608505026132,0
user_4964,6,16,0.06245582551507839,0
user_8936,2,7,0.010409304252513065,0
user_6458,2,16,0.010409304252513065,0
user_6237,3,5,0.010409304252513065,0
user_3094,4,9,0.06245582551507839,0
user_6993,8,10,0.12491165103015679,0
user_4581,8,18,0.20818608505026132,0
user_5315,6,19,0.14573025953518293,0
user_5159,8,23,0.12491165103015679,0
user_3539,8,18,0.20818608505026132,1
user_9767,1,19,0.09368373827261758,0
user_9674,5,19,0.14573025953518293,1
user_3995,4,5,0.06245582551507839,0
user_8589,5,20,0.14573025953518293,0
user_3900,2,20,0.09368373827261758,0
user_9925,10,22,0.20818608505026132,0
user_1949,10,2,0.12491165103015679,1
user_8369,2,20,0.09368373827261758,1
user_5583,2,0,0.010409304252513065,0
user_9585,7,20,0.14573025953518293,0
user_10008,5,19,0.14573025953518293,0
user_9568,2,7,0.010409304252513065,0
user_3114,1,20,0.09368373827261758,0
user_9704,2,21,0.09368373827261758,0
user_3798,1,20,0.09368373827261758,0
user_4924,7,21,0.14573025953518293,0
user_6827,2,5,0.010409304252513065,0
user_3223,8,7,0.12491165103015679,0
user_4023,3,3,0.010409304252513065,0
user_6755,1,1,0.010409304252513065,0
user_3011,3,18,0.09368373827261758,0
user_9788,7,21,0.14573025953518293,0
user_3829,2,3,0.010409304252513065,0
user_10059,2,20,0.09368373827261758,0
user_8574,10,1,0.12491165103015679,0
user_3786,2,21,0.09368373827261758,0
user_7727,3,2,0.010409304252513065,0
user_9418,1,0,0.010409304252513065,0
user_8804,10,2,0.12491165103015679,0
user_4842,5,23,0.06245582551507839,0
user_1878,10,10,0.12491165103015679,0
user_3918,10,18,0.20818608505026132,0
user_6510,1,7,0.010409304252513065,0
user_4009,4,14,0.06245582551507839,0
user_5876,6,9,0.06245582551507839,0
user_10614,9,21,0.20818608505026132,0
user_9498,2,3,0.010409304252513065,0
user_9676,1,14,0.010409304252513065,0
user_10146,1,3,0.010409304252513065,0
user_8481,3,9,0.010409304252513065,0
user_10165,4,19,0.14573025953518293,1
user_3347,8,19,0.20818608505026132,0
user_6151,6,7,0.06245582551507839,0
user_7708,7,19,0.14573025953518293,0
user_5341,9,14,0.12491165103015679,0
user_9296,3,19,0.09368373827261758,0
user_4876,6,7,0.06245582551507839,0
user_2854,2,10,0.010409304252513065,0
user_7733,4,18,0.14573025953518293,0
user_10725,8,8,0.12491165103015679,0
user_8526,2,18,0.09368373827261758,0
user_9095,4,9,0.06245582551507839,0
user_10372,3,12,0.010409304252513065,0
user_6952,10,13,0.12491165103015679,0
user_1108,8,7,0.12491165103015679,0
user_7717,4,11,0.06245582551507839,0
user_6634,8,20,0.20818608505026132,0
user_6836,5,20,0.14573025953518293,0
user_2874,8,14,0.12491165103015679,0
user_6193,2,7,0.010409304252513065,0
user_5202,9,23,0.12491165103015679,0
user_5740,4,1,0.06245582551507839,0
user_4902,3,20,0.09368373827261758,0
user_2767,8,12,0.12491165103015679,0
user_4328,7,10,0.06245582551507839,0
user_10504,2,13,0.010409304252513065,0
user_2148,5,20,0.14573025953518293,0
user_1218,8,1,0.12491165103015679,0
user_3582,3,0,0.010409304252513065,0
user_10580,6,4,0.06245582551507839,0
user_4852,5,18,0.14573025953518293,0
user_8883,7,21,0.14573025953518293,0
user_4718,6,6,0.06245582551507839,0
user_1819,8,21,0.20818608505026132,0
user_7299,8,14,0.12491165103015679,1
user_7778,3,15,0.010409304252513065,0
user_10210,2,4,0.010409304252513065,0
user_8373,5,13,0.06245582551507839,0
user_2995,6,21,0.14573025953518293,0
user_10737,8,9,0.12491165103015679,0
user_2056,9,18,0.20818608505026132,0
user_5689,3,19,0.09368373827261758,0
user_3490,9,18,0.20818608505026132,0
user_6263,10,20,0.20818608505026132,0
user_5822,9,19,0.20818608505026132,0
